PO,Id Unico de Pago,Remesa,Orden de Pago
0A3D0646-1AA4-47E6-9C31-2E374B8F4A71,0A3D0646-1AA4-47E6-9C31-2E374B8F4A71,Remesa-8231555,Orden de Pago-8314899
448779BA-7B69-4033-BD82-1CD585E91704,448779BA-7B69-4033-BD82-1CD585E91704,Remesa-8231568,Orden de Pago-8314912
F0402D8A-8609-4961-8996-28586AB3D4CD,F0402D8A-8609-4961-8996-28586AB3D4CD,Remesa-8231569,Orden de Pago-8314913
81BDE856-03CA-41E2-B14E-2BD6BFEB68F7,81BDE856-03CA-41E2-B14E-2BD6BFEB68F7,Remesa-8231572,Orden de Pago-8314916
4559091C-6FA8-4F6C-A560-5D567B0A0C5C,4559091C-6FA8-4F6C-A560-5D567B0A0C5C,Remesa-8231585,Orden de Pago-8314930
B019E9B2-54BD-40F6-9D72-C484E31F4E06,B019E9B2-54BD-40F6-9D72-C484E31F4E06,Remesa-8231597,Orden de Pago-8314943
44CA1D78-8EE0-443C-A186-F0F593549F01,44CA1D78-8EE0-443C-A186-F0F593549F01,Remesa-8231598,Orden de Pago-8314942
0638C783-E3D6-4B9C-B02B-F321BB1793FC,0638C783-E3D6-4B9C-B02B-F321BB1793FC,Remesa-8231599,Orden de Pago-8314944
A8BB6E1B-D7F6-4E5D-A35C-CC11FAB44872,A8BB6E1B-D7F6-4E5D-A35C-CC11FAB44872,Remesa-8231604,Orden de Pago-8314953
C891CD00-7D94-4388-8292-0DD74A35615C,C891CD00-7D94-4388-8292-0DD74A35615C,Remesa-8231609,Orden de Pago-8314955
753CA7DC-17EF-4A1A-9B9D-AACE9805D986,753CA7DC-17EF-4A1A-9B9D-AACE9805D986,Remesa-8231611,Orden de Pago-8314956
FB696AD8-66E4-43CF-8F9E-4993A914808C,FB696AD8-66E4-43CF-8F9E-4993A914808C,Remesa-8231613,Orden de Pago-8314958
C1594902-0244-4E5E-8522-F250F5E9EAEF,C1594902-0244-4E5E-8522-F250F5E9EAEF,Remesa-8231614,Orden de Pago-8314960
8940D1BA-31B3-4550-88E2-8CBB7B15275C,8940D1BA-31B3-4550-88E2-8CBB7B15275C,Remesa-8231618,Orden de Pago-8314963
FE9A30BA-D678-4E42-976F-94C70CCE3191,FE9A30BA-D678-4E42-976F-94C70CCE3191,Remesa-8231623,Orden de Pago-8314970
8FDC6D3A-8A5E-4762-88C2-67E8D1B7BE3A,8FDC6D3A-8A5E-4762-88C2-67E8D1B7BE3A,Remesa-8231626,Orden de Pago-8314973
40804299-23FE-47A2-A739-91F0AEB4F618,40804299-23FE-47A2-A739-91F0AEB4F618,Remesa-8231627,Orden de Pago-8314972
CDFEC042-B3EC-48CF-86A6-7DB1C14AC0F1,CDFEC042-B3EC-48CF-86A6-7DB1C14AC0F1,Remesa-8231631,Orden de Pago-8314976
0E1E6259-B448-4528-9CC5-513090B29092,0E1E6259-B448-4528-9CC5-513090B29092,Remesa-8231634,Orden de Pago-8314979
352A8F63-CD31-45BE-A466-570C90CE66B9,352A8F63-CD31-45BE-A466-570C90CE66B9,Remesa-8231635,Orden de Pago-8314981
1ED0D62D-4740-4A9E-8CF4-4DEC60811BAB,1ED0D62D-4740-4A9E-8CF4-4DEC60811BAB,Remesa-8231638,Orden de Pago-8314983
46FBDF21-BA01-4124-9D1D-2C4240153ACC,46FBDF21-BA01-4124-9D1D-2C4240153ACC,Remesa-8231639,Orden de Pago-8314984
48CD22A9-E997-4C8B-B0F6-EB60B90820D1,48CD22A9-E997-4C8B-B0F6-EB60B90820D1,Remesa-8231641,Orden de Pago-8314986
CC1D506C-14DA-4726-8A3B-F8F9F0F4A0EA,CC1D506C-14DA-4726-8A3B-F8F9F0F4A0EA,Remesa-8231651,Orden de Pago-8314997
1D6883F4-4B64-4503-BF43-C25C4E46539F,1D6883F4-4B64-4503-BF43-C25C4E46539F,Remesa-8231652,Orden de Pago-8314998
440F38C3-F3F2-465C-925A-F4C870ED8156,440F38C3-F3F2-465C-925A-F4C870ED8156,Remesa-8231657,Orden de Pago-8315003
BABB1125-4096-4D64-8B79-7184A94549CE,BABB1125-4096-4D64-8B79-7184A94549CE,Remesa-8231658,Orden de Pago-8315004
9181A78A-1617-4E67-83E9-8D10A75140EA,9181A78A-1617-4E67-83E9-8D10A75140EA,Remesa-8231659,Orden de Pago-8315005
FDD85D79-068E-4E98-A894-721B9B69FA63,FDD85D79-068E-4E98-A894-721B9B69FA63,Remesa-8231664,Orden de Pago-8315012
614CBE2E-814D-49ED-95A2-9DB442363262,614CBE2E-814D-49ED-95A2-9DB442363262,Remesa-8231672,Orden de Pago-8315018
B68F2803-43C2-4872-B430-344A81CA58F1,B68F2803-43C2-4872-B430-344A81CA58F1,Remesa-8231673,Orden de Pago-8315020
634E9DD0-EF5A-4426-8F00-785BE0A1710D,634E9DD0-EF5A-4426-8F00-785BE0A1710D,Remesa-8231675,Orden de Pago-8315021
96BB2291-79ED-4BD2-8005-2A4DDA8300A0,96BB2291-79ED-4BD2-8005-2A4DDA8300A0,Remesa-8231680,Orden de Pago-8315027
5BF101DF-AE8D-4C89-8DEC-525B8975AB98,5BF101DF-AE8D-4C89-8DEC-525B8975AB98,Remesa-8231682,Orden de Pago-8315029
C1ED3F3D-587E-41CB-BDED-8F1C013A123F,C1ED3F3D-587E-41CB-BDED-8F1C013A123F,Remesa-8231685,Orden de Pago-8315032
D4B3751E-EBEA-4E54-9283-F01A3707FBD5,D4B3751E-EBEA-4E54-9283-F01A3707FBD5,Remesa-8231687,Orden de Pago-8315033
4E3D9D31-0125-4FDD-8B4D-25752C9F6E57,4E3D9D31-0125-4FDD-8B4D-25752C9F6E57,Remesa-8231690,Orden de Pago-8315037
F31D72D1-5E7C-430A-884E-29911E87440A,F31D72D1-5E7C-430A-884E-29911E87440A,Remesa-8231696,Orden de Pago-8315042
8BFBBA6A-7B45-4096-823F-37C5F4806DD9,8BFBBA6A-7B45-4096-823F-37C5F4806DD9,Remesa-8231700,Orden de Pago-8315046
AC882C3E-44D0-4E0A-A368-8F77F7CEA9A7,AC882C3E-44D0-4E0A-A368-8F77F7CEA9A7,Remesa-8231701,Orden de Pago-8315050
6C1E1A1F-B4C2-4731-8FDF-166F44E889F9,6C1E1A1F-B4C2-4731-8FDF-166F44E889F9,Remesa-8231708,Orden de Pago-8315055
496F58A3-223D-4B5F-B4E0-D1E46FD73BC4,496F58A3-223D-4B5F-B4E0-D1E46FD73BC4,Remesa-8231718,Orden de Pago-8315069
13DFA729-33A4-40A6-8D8B-6B3CB38D5111,13DFA729-33A4-40A6-8D8B-6B3CB38D5111,Remesa-8231725,Orden de Pago-8315072
9B02E55E-4CF5-4B17-829C-389734465C48,9B02E55E-4CF5-4B17-829C-389734465C48,Remesa-8231731,Orden de Pago-8315080
E81B814D-687B-4A06-AED7-19BBF2BB0EDC,E81B814D-687B-4A06-AED7-19BBF2BB0EDC,Remesa-8231732,Orden de Pago-8315077
49BF8A8D-4E55-4DEA-8361-9E01EC6F0E3C,49BF8A8D-4E55-4DEA-8361-9E01EC6F0E3C,Remesa-8231733,Orden de Pago-8315081
E88390BE-98B0-4D55-9B64-7217E1895684,E88390BE-98B0-4D55-9B64-7217E1895684,Remesa-8231736,Orden de Pago-8315082
AB1367D1-EECE-4766-B974-00DD8DBD463D,AB1367D1-EECE-4766-B974-00DD8DBD463D,Remesa-8231738,Orden de Pago-8315084
5BE77463-869F-4D96-8CCC-CAA0B4462AC4,5BE77463-869F-4D96-8CCC-CAA0B4462AC4,Remesa-8231740,Orden de Pago-8315086
536F9365-30D4-427D-B209-ECF036CAC2CF,536F9365-30D4-427D-B209-ECF036CAC2CF,Remesa-8231744,Orden de Pago-8315090
1BD02BBA-C3B8-4E91-8B76-3A1C6D4B1481,1BD02BBA-C3B8-4E91-8B76-3A1C6D4B1481,Remesa-8231745,Orden de Pago-8315093
05F3805A-3CD6-4C5D-AEF7-6DBB8DB1DB80,05F3805A-3CD6-4C5D-AEF7-6DBB8DB1DB80,Remesa-8231748,Orden de Pago-8315095
B34C6A98-AAD8-4479-974B-12C7B0271E3C,B34C6A98-AAD8-4479-974B-12C7B0271E3C,Remesa-8231755,Orden de Pago-8315104
0C7BCFF3-AE1E-446B-B405-29D7D42F2058,0C7BCFF3-AE1E-446B-B405-29D7D42F2058,Remesa-8231757,Orden de Pago-8315103
B58F2793-90DA-4305-9F9F-B74A5D3278EB,B58F2793-90DA-4305-9F9F-B74A5D3278EB,Remesa-8231763,Orden de Pago-8315110
5C6E71E3-53A7-4534-B040-AEC9E408CFE2,5C6E71E3-53A7-4534-B040-AEC9E408CFE2,Remesa-8231767,Orden de Pago-8315113
56B8409C-1D25-4A15-AD71-5266B320D62C,56B8409C-1D25-4A15-AD71-5266B320D62C,Remesa-8231768,Orden de Pago-8315114
DBB57BED-38B0-4540-B195-DA7D74754124,DBB57BED-38B0-4540-B195-DA7D74754124,Remesa-8231769,Orden de Pago-8315115
444F08F0-519E-482F-AAE4-C2DD5BF0D9F2,444F08F0-519E-482F-AAE4-C2DD5BF0D9F2,Remesa-8231778,Orden de Pago-8315124
B698CD2B-FA10-47B1-974C-700A1C3772E5,B698CD2B-FA10-47B1-974C-700A1C3772E5,Remesa-8231784,Orden de Pago-8315130
A35CBCA3-7EBE-4463-B22F-83EED836A655,A35CBCA3-7EBE-4463-B22F-83EED836A655,Remesa-8231792,Orden de Pago-8315139
2F89B61F-B83E-44B8-A74A-E0A8DF4ED820,2F89B61F-B83E-44B8-A74A-E0A8DF4ED820,Remesa-8231796,Orden de Pago-8315142
F54C5D3B-1743-4271-800F-A3761C2F85E9,F54C5D3B-1743-4271-800F-A3761C2F85E9,Remesa-8231797,Orden de Pago-8315144
C5674C3E-58E6-44F0-BCE4-33E2D81F049C,C5674C3E-58E6-44F0-BCE4-33E2D81F049C,Remesa-8231812,Orden de Pago-8315158
2082FC4C-0B7E-4CD1-B0E2-2EC3614BC0D8,2082FC4C-0B7E-4CD1-B0E2-2EC3614BC0D8,Remesa-8231814,Orden de Pago-8315160
E1C63597-9508-478F-AE9B-6CF73CDE903D,E1C63597-9508-478F-AE9B-6CF73CDE903D,Remesa-8231818,Orden de Pago-8315165
A95E42EF-DAFF-4EBC-ABAA-D641687D7C38,A95E42EF-DAFF-4EBC-ABAA-D641687D7C38,Remesa-8231825,Orden de Pago-8315171
A4223529-84BA-46C5-A04C-2B2D279BC779,A4223529-84BA-46C5-A04C-2B2D279BC779,Remesa-8231835,Orden de Pago-8315181
74988A09-BCA9-4DA7-A4F1-CC171E84BB1E,74988A09-BCA9-4DA7-A4F1-CC171E84BB1E,Remesa-8231836,Orden de Pago-8315182
86E0DA41-EF79-406D-B1B3-4B48B6F543FA,86E0DA41-EF79-406D-B1B3-4B48B6F543FA,Remesa-8231840,Orden de Pago-8315189
8C09A1FE-ED6C-441B-9B87-B967BD83D119,8C09A1FE-ED6C-441B-9B87-B967BD83D119,Remesa-8231847,Orden de Pago-8315193
9A08EC31-5795-4846-A199-7AE251970BE6,9A08EC31-5795-4846-A199-7AE251970BE6,Remesa-8231849,Orden de Pago-8315197
050B3384-FF8A-4843-9438-035EBCFC9E2D,050B3384-FF8A-4843-9438-035EBCFC9E2D,Remesa-8231852,Orden de Pago-8315199
78856FA7-4AF3-4C53-9FCF-76BCD5F897F9,78856FA7-4AF3-4C53-9FCF-76BCD5F897F9,Remesa-8231861,Orden de Pago-8315207
4E6C5A2F-9ABD-4896-903D-C7930106233E,4E6C5A2F-9ABD-4896-903D-C7930106233E,Remesa-8231865,Orden de Pago-8315212
178B4CB4-18AF-4F22-ADB2-9614474D7327,178B4CB4-18AF-4F22-ADB2-9614474D7327,Remesa-8231863,Orden de Pago-8315209
F42C07C0-9BC6-4C7E-BE92-A2EF6E1D2AA9,F42C07C0-9BC6-4C7E-BE92-A2EF6E1D2AA9,Remesa-8231869,Orden de Pago-8315215
E9FD49AE-E37E-4950-9FB8-EB18E423E253,E9FD49AE-E37E-4950-9FB8-EB18E423E253,Remesa-8231871,Orden de Pago-8315217
152372C1-0C27-4A5A-8DD7-6668515BEB2E,152372C1-0C27-4A5A-8DD7-6668515BEB2E,Remesa-8231876,Orden de Pago-8315223
7D11F0DC-F553-446F-8959-18A659530749,7D11F0DC-F553-446F-8959-18A659530749,Remesa-8231881,Orden de Pago-8315227
89CB9BA4-BDA4-4D5A-A163-26D82DA3CAF1,89CB9BA4-BDA4-4D5A-A163-26D82DA3CAF1,Remesa-8231884,Orden de Pago-8315232
94FED87B-41BF-4728-B8DB-07FE04BC2E8A,94FED87B-41BF-4728-B8DB-07FE04BC2E8A,Remesa-8231887,Orden de Pago-8315234
DA898F6C-70EB-4CAD-86F2-E3B9035F0638,DA898F6C-70EB-4CAD-86F2-E3B9035F0638,Remesa-8231891,Orden de Pago-8315238
CC5BCE2E-B15D-4FAD-A2FA-8A2E4051F517,CC5BCE2E-B15D-4FAD-A2FA-8A2E4051F517,Remesa-8231903,Orden de Pago-8315249
50EF51DA-7D27-4083-9C5F-5CF858C4EFEC,50EF51DA-7D27-4083-9C5F-5CF858C4EFEC,Remesa-8231908,Orden de Pago-8315256
F1C372E0-C0DE-4BF6-A6FF-DCEBE8B00FA4,F1C372E0-C0DE-4BF6-A6FF-DCEBE8B00FA4,Remesa-8231909,Orden de Pago-8315257
42304D1A-746F-47FA-9C32-2FECD1AE0884,42304D1A-746F-47FA-9C32-2FECD1AE0884,Remesa-8231914,Orden de Pago-8315260
986B9EE2-20AE-4E21-BFF3-EEAA8C2AE819,986B9EE2-20AE-4E21-BFF3-EEAA8C2AE819,Remesa-8231916,Orden de Pago-8315262
F27509FB-BF05-44AD-8125-5CC95A3F53E2,F27509FB-BF05-44AD-8125-5CC95A3F53E2,Remesa-8231917,Orden de Pago-8315263
493F2496-FE1A-4007-B3F5-E9C78414E35E,493F2496-FE1A-4007-B3F5-E9C78414E35E,Remesa-8231927,Orden de Pago-8315275
59E4AC26-AAED-48ED-8EAE-2AF34238C225,59E4AC26-AAED-48ED-8EAE-2AF34238C225,Remesa-8231931,Orden de Pago-8315277
1A623E6F-84A0-480C-86DC-2FBEF4065DC1,1A623E6F-84A0-480C-86DC-2FBEF4065DC1,Remesa-8231936,Orden de Pago-8315282
EC851194-FE25-4615-9773-B25E573B4B26,EC851194-FE25-4615-9773-B25E573B4B26,Remesa-8231939,Orden de Pago-8315285
DBA4479A-DD88-4D12-A714-9B309CEC8FF2,DBA4479A-DD88-4D12-A714-9B309CEC8FF2,Remesa-8231940,Orden de Pago-8315287
DB270E6F-CB20-42D0-8E2B-DAA3D16E156D,DB270E6F-CB20-42D0-8E2B-DAA3D16E156D,Remesa-8231944,Orden de Pago-8315290
57A30644-3D11-4C0C-A209-D7D41248C562,57A30644-3D11-4C0C-A209-D7D41248C562,Remesa-8231955,Orden de Pago-8315302
2A6FE560-CE6B-4EB8-A91C-AB5CF6C7A554,2A6FE560-CE6B-4EB8-A91C-AB5CF6C7A554,Remesa-8231958,Orden de Pago-8315304
5743B118-724D-4000-942A-96CA8E7D2548,5743B118-724D-4000-942A-96CA8E7D2548,Remesa-8231966,Orden de Pago-8315314
CCB41BB9-88BC-4D2F-B022-69AE2FE941EA,CCB41BB9-88BC-4D2F-B022-69AE2FE941EA,Remesa-8231969,Orden de Pago-8315315
64E3E0C2-9181-402E-B233-129A56F68C5E,64E3E0C2-9181-402E-B233-129A56F68C5E,Remesa-8231972,Orden de Pago-8315319
47CB1839-9A25-452B-94E7-4C342BA54431,47CB1839-9A25-452B-94E7-4C342BA54431,Remesa-8231979,Orden de Pago-8315327
501EE949-AF76-45E9-A193-54AF896BB749,501EE949-AF76-45E9-A193-54AF896BB749,Remesa-8231981,Orden de Pago-8315329
17F1AA65-4821-443E-8005-88DE1EFC2EAD,17F1AA65-4821-443E-8005-88DE1EFC2EAD,Remesa-8231984,Orden de Pago-8315337
F321C0DB-65C8-4288-AAE1-EDD3FBD286B1,F321C0DB-65C8-4288-AAE1-EDD3FBD286B1,Remesa-8231995,Orden de Pago-8315345
247AD96F-11BB-4DBF-A2D3-1FD5F81E72D4,247AD96F-11BB-4DBF-A2D3-1FD5F81E72D4,Remesa-8231998,Orden de Pago-8315349
605C9FC9-D16E-4103-97F1-9AE72FC0A2D3,605C9FC9-D16E-4103-97F1-9AE72FC0A2D3,Remesa-8232013,Orden de Pago-8315361
AFC8E25E-F235-4D88-BB9A-4E6BAC25816F,AFC8E25E-F235-4D88-BB9A-4E6BAC25816F,Remesa-8232016,Orden de Pago-8315364
AC1D54EA-894A-4564-82AD-4AB9BBAD3E0D,AC1D54EA-894A-4564-82AD-4AB9BBAD3E0D,Remesa-8232021,Orden de Pago-8315369
8B92524E-7215-42BA-B541-8F176C9B9FD3,8B92524E-7215-42BA-B541-8F176C9B9FD3,Remesa-8232022,Orden de Pago-8315373
8DEFAF71-1E95-4287-A1FA-B087B52882D2,8DEFAF71-1E95-4287-A1FA-B087B52882D2,Remesa-8232032,Orden de Pago-8315382
B9703CDE-3D44-4522-817F-628654E62D7B,B9703CDE-3D44-4522-817F-628654E62D7B,Remesa-8232034,Orden de Pago-8315383
BD676AA1-C307-48C6-B56C-B65E86DBEBEA,BD676AA1-C307-48C6-B56C-B65E86DBEBEA,Remesa-8232037,Orden de Pago-8315385
52B33E29-E296-49B1-8A48-61EED8C07DB3,52B33E29-E296-49B1-8A48-61EED8C07DB3,Remesa-8232040,Orden de Pago-8315392
8F897813-0433-4F49-9A4B-8D64639320B9,8F897813-0433-4F49-9A4B-8D64639320B9,Remesa-8232046,Orden de Pago-8315396
657572BA-F3F9-40A7-8915-FBF8D6456CF5,657572BA-F3F9-40A7-8915-FBF8D6456CF5,Remesa-8232049,Orden de Pago-8315398
DBAC341E-FDC7-4AC6-B663-46C43CB7A149,DBAC341E-FDC7-4AC6-B663-46C43CB7A149,Remesa-8232056,Orden de Pago-8315405
0FE52464-D4A6-4890-9830-989117178E95,0FE52464-D4A6-4890-9830-989117178E95,Remesa-8232062,Orden de Pago-8315411
363A0D68-E2C2-477A-82AC-7F4241B739D5,363A0D68-E2C2-477A-82AC-7F4241B739D5,Remesa-8232066,Orden de Pago-8315414
9632D0F2-177B-4D0A-9EA5-8A07054C9AAA,9632D0F2-177B-4D0A-9EA5-8A07054C9AAA,Remesa-8232067,Orden de Pago-8315415
132EFCB6-F55E-4A02-9182-7B108B7FB216,132EFCB6-F55E-4A02-9182-7B108B7FB216,Remesa-8232071,Orden de Pago-8315419
60786B1C-9F6D-4E60-9A85-15C98261C53C,60786B1C-9F6D-4E60-9A85-15C98261C53C,Remesa-8232072,Orden de Pago-8315422
E76F539A-F3F4-4CF4-ABFD-B0E83EA16267,E76F539A-F3F4-4CF4-ABFD-B0E83EA16267,Remesa-8232076,Orden de Pago-8315424
A388E33E-8140-4942-9EC2-257021733F7E,A388E33E-8140-4942-9EC2-257021733F7E,Remesa-8232088,Orden de Pago-8315436
5E63A35E-28A1-4B88-8176-DE0621480F39,5E63A35E-28A1-4B88-8176-DE0621480F39,Remesa-8232092,Orden de Pago-8315440
72AEB940-6B9B-40ED-BC80-98BCD1E63E12,72AEB940-6B9B-40ED-BC80-98BCD1E63E12,Remesa-8232093,Orden de Pago-8315443
852F4AD4-540A-45AA-A5BB-BC0F0219D224,852F4AD4-540A-45AA-A5BB-BC0F0219D224,Remesa-8232094,Orden de Pago-8315444
0716ED30-E384-43DE-99A3-E30C110C4B06,0716ED30-E384-43DE-99A3-E30C110C4B06,Remesa-8232101,Orden de Pago-8315449
7E82EA9A-FCC2-417B-B861-FC0180DBA8E8,7E82EA9A-FCC2-417B-B861-FC0180DBA8E8,Remesa-8232102,Orden de Pago-8315450
349E8CAA-163F-41D4-A9AC-83211CE22433,349E8CAA-163F-41D4-A9AC-83211CE22433,Remesa-8232105,Orden de Pago-8315453
91C58C88-C888-46D5-AB34-26513D64393D,91C58C88-C888-46D5-AB34-26513D64393D,Remesa-8232106,Orden de Pago-8315456
70FB6F3B-71A5-4FAC-A5C1-23C79AB8724C,70FB6F3B-71A5-4FAC-A5C1-23C79AB8724C,Remesa-8232124,Orden de Pago-8315474
DE28620F-AE01-4274-B898-ECBE97D6C91D,DE28620F-AE01-4274-B898-ECBE97D6C91D,Remesa-8232137,Orden de Pago-8315486
E57C0129-97AA-4A7D-ACDD-BAE12273BFCB,E57C0129-97AA-4A7D-ACDD-BAE12273BFCB,Remesa-8232156,Orden de Pago-8315506
D3690720-47FF-44B5-8D20-7032D949ABFB,D3690720-47FF-44B5-8D20-7032D949ABFB,Remesa-8232173,Orden de Pago-8315522
B73D5302-7299-46F0-99CB-975C632075D8,B73D5302-7299-46F0-99CB-975C632075D8,Remesa-8232174,Orden de Pago-8315523
04584378-1E79-4145-8858-C76340641B98,04584378-1E79-4145-8858-C76340641B98,Remesa-8232176,Orden de Pago-8315525
2F6B0821-8EEF-4AAC-A3CE-771717B85B00,2F6B0821-8EEF-4AAC-A3CE-771717B85B00,Remesa-8232177,Orden de Pago-8315528
B59791D7-DCDB-439E-9973-476135BCA900,B59791D7-DCDB-439E-9973-476135BCA900,Remesa-8232181,Orden de Pago-8315529
29E3E868-8FBA-4084-80AC-EE4DF054B0FD,29E3E868-8FBA-4084-80AC-EE4DF054B0FD,Remesa-8232182,Orden de Pago-8315532
D612609F-7C4C-48ED-9694-89E5F6C6C37F,D612609F-7C4C-48ED-9694-89E5F6C6C37F,Remesa-8232185,Orden de Pago-8315534
3F1259C8-F89C-459D-9528-E98FA9F70019,3F1259C8-F89C-459D-9528-E98FA9F70019,Remesa-8232189,Orden de Pago-8315540
8B382806-31AA-44DE-8083-E025E82A1D11,8B382806-31AA-44DE-8083-E025E82A1D11,Remesa-8232204,Orden de Pago-8315555
EA146B17-B893-448E-98AB-44BCE42B79A0,EA146B17-B893-448E-98AB-44BCE42B79A0,Remesa-8232207,Orden de Pago-8315558
5DE19B32-84E9-43A5-AFB5-2CFCF85454A2,5DE19B32-84E9-43A5-AFB5-2CFCF85454A2,Remesa-8232213,Orden de Pago-8315563
598A54FE-F078-4A2F-9BD8-053F98A322C8,598A54FE-F078-4A2F-9BD8-053F98A322C8,Remesa-8232215,Orden de Pago-8315565
029E734F-C58E-41B3-9E0E-8D0ABC69612F,029E734F-C58E-41B3-9E0E-8D0ABC69612F,Remesa-8232218,Orden de Pago-8315569
00835F83-8ABB-4167-8737-F086117961B0,00835F83-8ABB-4167-8737-F086117961B0,Remesa-8232220,Orden de Pago-8315571
90774EB0-4B8F-417C-8AF4-44FAC00FE4A8,90774EB0-4B8F-417C-8AF4-44FAC00FE4A8,Remesa-8232223,Orden de Pago-8315573
772DB194-2437-4A4A-85D8-9A6DC8E972B6,772DB194-2437-4A4A-85D8-9A6DC8E972B6,Remesa-8232225,Orden de Pago-8315575
7DD82EF3-858C-4376-80F5-3C220EBAB21A,7DD82EF3-858C-4376-80F5-3C220EBAB21A,Remesa-8232231,Orden de Pago-8315581
F3F9023C-3DBE-481D-8B62-17B5EA2C23AE,F3F9023C-3DBE-481D-8B62-17B5EA2C23AE,Remesa-8232236,Orden de Pago-8315587
47EF0F73-2B57-4E86-829F-A0F559A7699A,47EF0F73-2B57-4E86-829F-A0F559A7699A,Remesa-8232240,Orden de Pago-8315593
B096CAC2-7415-4C8A-879C-93B030E8FCA5,B096CAC2-7415-4C8A-879C-93B030E8FCA5,Remesa-8232241,Orden de Pago-8315591
E611A295-7B3D-43B2-B896-BEEB0A003E78,E611A295-7B3D-43B2-B896-BEEB0A003E78,Remesa-8232254,Orden de Pago-8315605
157EC56B-F0A9-464C-A1D3-4882DA2C0BE1,157EC56B-F0A9-464C-A1D3-4882DA2C0BE1,Remesa-8232256,Orden de Pago-8315607
3DADD1CB-54F7-4D15-8400-FDEB00B3B71A,3DADD1CB-54F7-4D15-8400-FDEB00B3B71A,Remesa-8232261,Orden de Pago-8315611
6D67833E-193F-442E-A708-8B8134E0A4DC,6D67833E-193F-442E-A708-8B8134E0A4DC,Remesa-8232262,Orden de Pago-8315612
6D556166-F36C-49E3-B11F-AD054EAC40C3,6D556166-F36C-49E3-B11F-AD054EAC40C3,Remesa-8232266,Orden de Pago-8315621
50E065A8-E83B-42BE-883D-0D8C2F33D6E6,50E065A8-E83B-42BE-883D-0D8C2F33D6E6,Remesa-8232267,Orden de Pago-8315619
EBDD8067-78D6-402D-9E5F-47B4D7F8F75A,EBDD8067-78D6-402D-9E5F-47B4D7F8F75A,Remesa-8232271,Orden de Pago-8315622
A407089B-6716-4341-8CF9-F8600BB65434,A407089B-6716-4341-8CF9-F8600BB65434,Remesa-8232274,Orden de Pago-8315625
0C20CFE1-B878-431F-BBCC-5EF843D47763,0C20CFE1-B878-431F-BBCC-5EF843D47763,Remesa-8232277,Orden de Pago-8315627
678D4DCE-0CB9-40FA-906B-C5377A6C134C,678D4DCE-0CB9-40FA-906B-C5377A6C134C,Remesa-8232279,Orden de Pago-8315629
7B11827B-49EA-4273-84C5-96C27904B734,7B11827B-49EA-4273-84C5-96C27904B734,Remesa-8232300,Orden de Pago-8315649
3AB5C95A-A6EA-46F4-9E56-059119FB0617,3AB5C95A-A6EA-46F4-9E56-059119FB0617,Remesa-8232299,Orden de Pago-8315652
9D723EEC-4940-4383-8C9D-00388264EF8C,9D723EEC-4940-4383-8C9D-00388264EF8C,Remesa-8232306,Orden de Pago-8315656
39D8FABA-47CA-43E0-B68A-4E16F3E4DF0E,39D8FABA-47CA-43E0-B68A-4E16F3E4DF0E,Remesa-8232307,Orden de Pago-8315657
E3FD9042-5EA9-41DC-9CEE-0857CAEC5B95,E3FD9042-5EA9-41DC-9CEE-0857CAEC5B95,Remesa-8232315,Orden de Pago-8315666
5DFFD278-5F07-4E3C-AFF5-12D510E3A2B7,5DFFD278-5F07-4E3C-AFF5-12D510E3A2B7,Remesa-8232317,Orden de Pago-8315667
E33E109E-96E3-445E-A671-A6DB9A340792,E33E109E-96E3-445E-A671-A6DB9A340792,Remesa-8232320,Orden de Pago-8315670
CC4B63F7-A76F-4A0D-A6FF-A17BA51C4418,CC4B63F7-A76F-4A0D-A6FF-A17BA51C4418,Remesa-8232331,Orden de Pago-8315681
9484264D-7E45-4E4E-8772-79BDB61FD5A4,9484264D-7E45-4E4E-8772-79BDB61FD5A4,Remesa-8232334,Orden de Pago-8315684
026955E5-A8C4-4D0C-9F3B-C17C4717093B,026955E5-A8C4-4D0C-9F3B-C17C4717093B,Remesa-8232338,Orden de Pago-8315690
F78CD92F-9A2E-43F1-8932-C891EB891FD6,F78CD92F-9A2E-43F1-8932-C891EB891FD6,Remesa-8232339,Orden de Pago-8315691
EB0C0352-0199-4A85-A293-BD4634A48C6D,EB0C0352-0199-4A85-A293-BD4634A48C6D,Remesa-8232341,Orden de Pago-8315692
1ABF7C23-EE0E-4602-BBAA-97151BECA8FA,1ABF7C23-EE0E-4602-BBAA-97151BECA8FA,Remesa-8232343,Orden de Pago-8315693
7C68B19F-DB4C-46B5-B30D-9363CF45D94A,7C68B19F-DB4C-46B5-B30D-9363CF45D94A,Remesa-8232348,Orden de Pago-8315699
AF3CFD8B-B187-48F6-B7C7-C678758F27A3,AF3CFD8B-B187-48F6-B7C7-C678758F27A3,Remesa-8232351,Orden de Pago-8315703
33EE19AE-557E-408B-ADFA-93010CE59084,33EE19AE-557E-408B-ADFA-93010CE59084,Remesa-8232359,Orden de Pago-8315712
60B321D3-0B16-4632-9350-2CC851F451D6,60B321D3-0B16-4632-9350-2CC851F451D6,Remesa-8232361,Orden de Pago-8315713
5886087F-79F0-4786-B1D3-316DF82AE11F,5886087F-79F0-4786-B1D3-316DF82AE11F,Remesa-8232366,Orden de Pago-8315717
